id,title_fa,title_en,link,logo_link,decorated_grade,location,rank,is_recommended_percent,decorated_score,reviews_count
2034,هتل گرند هتل د پرا ,Grand Hotel de Pera hotel,https://lastsecond.ir/hotels/2034-grand-hotel-de-pera,http://cdn.last.upload.ir/v1/hotels/53969453.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",76,67,"<div class=""hotelScore""><div class=""score"" style=""width: 74%""></div></div>",3
62,هتل گرند هالیک,Grand Hotel Halic,https://lastsecond.ir/hotels/62-grand-hotel-halic,http://cdn.last.upload.ir/2017/08/27/WSZSQ2HWxCeOqN40g7JwYRHaUohiLTWW5aI91019.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",102,60,"<div class=""hotelScore""><div class=""score"" style=""width: 68%""></div></div>",25
1508,هتل گرند پامیر,Grand Pamir hotel,https://lastsecond.ir/hotels/1508-grand-pamir,http://cdn.last.upload.ir/v1/hotels/50452865.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""(ستاره هتل نامشخص)""><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",147,0,"<div class=""hotelScore""><div class=""score"" style=""width: 38%""></div></div>",2
607,هتل جورج,St George hotel,https://lastsecond.ir/hotels/607-st-george,http://cdn.last.upload.ir/v1/hotels/20447304.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",47,100,"<div class=""hotelScore""><div class=""score"" style=""width: 76%""></div></div>",3
291,هتل رویال پارادایس,The Royal Paradise hotel,https://lastsecond.ir/hotels/291-the-royal-paradise,http://cdn.last.upload.ir/v1/hotels/10926_1210171058007736578_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 481, 'slug': 'phuket', 'title_fa': 'پوکت', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 162}",5,100,"<div class=""hotelScore""><div class=""score"" style=""width: 94%""></div></div>",6
1252,هتل رادیسون رویال مسکو,Radisson Royal moscow hotel,https://lastsecond.ir/hotels/1252-radisson-royal-moscow,http://cdn.last.upload.ir/v1/hotels/20219376.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 545, 'slug': 'moscow', 'title_fa': 'مسکو', 'parent_title': 'روسیه', 'parent': {'id': 544, 'slug': 'russia', 'title_fa': 'روسیه'}, 'hotels_count': 48}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 100%""></div></div>",1
926,هتل اونیو,Avenue hotel,https://lastsecond.ir/hotels/926-avenue,http://cdn.last.upload.ir/v1/hotels/16423255.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",39,100,"<div class=""hotelScore""><div class=""score"" style=""width: 82%""></div></div>",4
524,هتل جمشید,jamshid esfahan hotel,https://lastsecond.ir/hotels/524-jamshid-esfahan,http://cdn.last.upload.ir/v1/hotels/13177277285 (Custom).jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""دو ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 57, 'slug': 'isfahan', 'title_fa': 'اصفهان', 'parent_title': 'استان اصفهان', 'parent': {'id': 54, 'slug': 'isfahan-province', 'title_fa': 'استان اصفهان'}, 'hotels_count': 19}",7,100,"<div class=""hotelScore""><div class=""score"" style=""width: 76%""></div></div>",2
1101,هتل آکواتک,Aquatek hotel,https://lastsecond.ir/hotels/1101-aquatek,http://cdn.last.upload.ir/v1/hotels/29322633.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 642, 'slug': 'yerevan', 'title_fa': 'ایروان', 'parent_title': 'ارمنستان', 'parent': {'id': 641, 'slug': 'armenia', 'title_fa': 'ارمنستان'}, 'hotels_count': 64}",8,100,"<div class=""hotelScore""><div class=""score"" style=""width: 86%""></div></div>",2
2604,هتل آدالیا الیت لارا,Adalya Elite Lara,https://lastsecond.ir/hotels/2604-adalya-elite-lara,http://cdn.last.upload.ir/2017/08/30/Q7LH2cnS83uHLWvOgobDMFR8ZqxoDYYsEUjsKy3w.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 445, 'slug': 'lara', 'title_fa': 'لارا', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 54}",18,67,"<div class=""hotelScore""><div class=""score"" style=""width: 84%""></div></div>",6
2736,هتل فدرال کوالالامپور,Federal Kuala Lumpur hotel,https://lastsecond.ir/hotels/2736-federal-kuala-lumpur,http://cdn.last.upload.ir/v1/hotels/14527130.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 485, 'slug': 'kualalampur', 'title_fa': 'کوالالامپور', 'parent_title': 'مالزی', 'parent': {'id': 484, 'slug': 'malaysia', 'title_fa': 'مالزی'}, 'hotels_count': 89}",37,0,"<div class=""hotelScore""><div class=""score"" style=""width: 64%""></div></div>",1
85,هتل فرونیا,Feronya Hotel,https://lastsecond.ir/hotels/85-feronya-hotel,http://cdn.last.upload.ir/v1/hotels/1947791.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",99,57,"<div class=""hotelScore""><div class=""score"" style=""width: 70%""></div></div>",14
2563,هتل دولابوری ,Dolabauri Tbilisi hotel,https://lastsecond.ir/hotels/2563-dolabauri-tbilisi,http://cdn.last.upload.ir/v1/hotels/32295829.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 645, 'slug': 'tbilisi', 'title_fa': 'تفلیس', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 159}",16,100,"<div class=""hotelScore""><div class=""score"" style=""width: 76%""></div></div>",5
2283,هتل لیماک لیمرا ,Limak Limra hotel,https://lastsecond.ir/hotels/2283-limak-limra,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 446, 'slug': 'kemer', 'title_fa': 'کمر', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 88}",8,100,"<div class=""hotelScore""><div class=""score"" style=""width: 92%""></div></div>",1
4012,هتل بوتیک اوربن,Urban Boutique Hotel,https://lastsecond.ir/hotels/4012-urban-boutique-hotel,http://cdn.last.upload.ir/2017/08/06/Y8lCNV2zRacplRB27P0BftshGoyvCQsvTXhbqcuB.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 645, 'slug': 'tbilisi', 'title_fa': 'تفلیس', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 159}",6,100,"<div class=""hotelScore""><div class=""score"" style=""width: 84%""></div></div>",1
1842,هتل دابل تری هیلتون پیاله پاشا استانبول ,Doubletree Hilton Piyalepasa hotel,https://lastsecond.ir/hotels/1842-doubletree-hilton-piyalepasa,http://cdn.last.upload.ir/v1/hotels/52928680.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",65,86,"<div class=""hotelScore""><div class=""score"" style=""width: 80%""></div></div>",7
2624,هتل فرمان هیلال,Ferman Hilal hotel,https://lastsecond.ir/hotels/2624-ferman-hilal,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""(ستاره هتل نامشخص)""><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",112,67,"<div class=""hotelScore""><div class=""score"" style=""width: 64%""></div></div>",3
72,هتل گرند اوزتانیک,Grand Oztanik Hotel,https://lastsecond.ir/hotels/72-grand-oztanik-hotel,http://cdn.last.upload.ir/2017/09/16/eM6FLi7uvjMxlwX3Ldgv5K4Pglz05iVLAjdCz7RE.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",91,67,"<div class=""hotelScore""><div class=""score"" style=""width: 70%""></div></div>",15
1135,هتل لارا فامیلی کلاب,Lara Family Club hotel,https://lastsecond.ir/hotels/1135-lara-family-club,http://cdn.last.upload.ir/v1/hotels/16417852.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 445, 'slug': 'lara', 'title_fa': 'لارا', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 54}",15,86,"<div class=""hotelScore""><div class=""score"" style=""width: 86%""></div></div>",7
33,سوئیس اوتل د بوسفوروس,Swissotel The Bosphorus,https://lastsecond.ir/hotels/33-swissotel-the-bosphorus,http://cdn.last.upload.ir/2017/08/22/fzxkOHzM3n0gOVjxPBJKLg6JRCMaSi8ltmaQDaRT.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",139,0,"<div class=""hotelScore""><div class=""score"" style=""width: 46%""></div></div>",1
164,هتل برجایا تایمز اسکوئر,Berjaya Times Square hotel,https://lastsecond.ir/hotels/164-berjaya-times-square,http://cdn.last.upload.ir/v1/hotels/2160141.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 485, 'slug': 'kualalampur', 'title_fa': 'کوالالامپور', 'parent_title': 'مالزی', 'parent': {'id': 484, 'slug': 'malaysia', 'title_fa': 'مالزی'}, 'hotels_count': 89}",11,100,"<div class=""hotelScore""><div class=""score"" style=""width: 90%""></div></div>",1
819,هتل گاردنیا,Gardenia hotel,https://lastsecond.ir/hotels/819-gardenia,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 372, 'slug': 'kish', 'title_fa': 'کیش', 'parent_title': 'استان هرمزگان', 'parent': {'id': 358, 'slug': 'hormozgan-province', 'title_fa': 'استان هرمزگان'}, 'hotels_count': 49}",13,0,"<div class=""hotelScore""><div class=""score"" style=""width: 66%""></div></div>",1
25,ریکسوس سان گیت,Rixos Sungate,https://lastsecond.ir/hotels/25-rixos-sungate,http://cdn.last.upload.ir/2017/08/21/B4tqkerTj6KwC7EecbpyQm4sT5SKQZAEF7LxXHui.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 449, 'slug': 'beldibi', 'title_fa': 'بلدیبی', 'parent_title': 'کمر', 'parent': {'id': 446, 'slug': 'kemer', 'title_fa': 'کمر'}, 'hotels_count': 14}",2,87,"<div class=""hotelScore""><div class=""score"" style=""width: 90%""></div></div>",15
