num_reviews,hotel_name,review_title,review_body,review_date,num_reviews_reviewer,reviewer_name,bubble_rating
401,Courtyard Philadelphia Airport,It was fine ,I didn't spend much time there. Had an early morning flight and I figured that it would be best to stay there for the nite. Gave me a candy bar for checking in via mobile app. Nice touch. They must really want to eliminate more...,"April 21, 2017",44,Courney B,4
401,Courtyard Philadelphia Airport,Overrated,"Nice but not worth the money. Room was clean but 'fuzz' in the normal places a vacuum doesn't easily reach. Our arrival was delayed by four hours and night clerk was not too friendly with these late arriving guests.
One day, I had mud on...","October 12, 2016",11,Laura M,4
401,Courtyard Philadelphia Airport,Park and Fly,My wife and I had a 7:00 am flight and we're looking for a good place to stay and park our car while we were gone for nine days. We were able to get a good rate that included 14 days of parking. The room...,"February 11, 2017",3,Jeff M,5
401,Courtyard Philadelphia Airport,Okay,Stayed here on short work overnight. Hotel is remote with only one restaurant within walking distance. Bistro is grossly overpriced. Rooms are average size with typical a/c units..right next to the desk. Good selection of free newspapers in morning.,"November 1, 2016",119,Ron M,5
401,Courtyard Philadelphia Airport,Great Service,We had a layover in Philadelphia due to connecting flights. The Courtyard Marriott was very convenient to airport and offered everything needed for our short stay. Friendly staff. A special thanks to Saikou our shuttle driver for his timely pick up and assistance. Very professional....,"December 14, 2016",2,kayb128,4
401,Courtyard Philadelphia Airport,They understand customer service,Had an extremely early flight so stayed here the night before. I always stayed @ the full service Marriott before but it has been on a consistent downward spiral and since this stay was on a Friday night there would be no concierge lounge hours...,"March 6, 2017",1,Butch E,5
401,Courtyard Philadelphia Airport,Business trip,"I recently stayed at this courtyard property and I was impressed by the professional, attentive staff and the well kept hotel. This was a last minute stay and I'm glad I decided on the Courtyard. My room was clean and the bed was comfortable.","April 15, 2017",8,arachaeldavis,5
401,Courtyard Philadelphia Airport,Nice place for weary traveler,"Got put up here by American Airlines for the night after a late plane caused me to miss my connection. The hotel is perfect. Laundry, little convenient store at front desk, small bar, little restaurant and friendly front desk people. The store has everything you...","January 23, 2017",74,LandLockedMermaidTif,5
401,Courtyard Philadelphia Airport,Great Staff and nice rooms,"Checked in to this hotel for a pre-night with my American Fiancé on the 11/27/16 at 9:30pm before an early morning flight to Miami, the young man on reception was the most friendliest I've encountered anywhere. I work in the tourism industry in Ireland and...","December 2, 2016",6,Murt O,5
401,Courtyard Philadelphia Airport,Late night stop over,Check in was quick- my main problem was the room and towels had a musty smell. The fitted sheet on my bed was also not fitted at all- it was like a size too big and so moved all over the bed- which is annoying....,"April 7, 2017",225,jpsunshine99,3
"1,656","The Ritz-Carlton, Philadelphia",Living off past reputation,,"July 4, 2004",4,rockn,2
"1,656","The Ritz-Carlton, Philadelphia",Historic Lobby is worth the stay,,"June 8, 2004",19,kennethwalker,5
"1,656","The Ritz-Carlton, Philadelphia","Nice lobby, otherwise don't bother.",,"May 24, 2004",11,Cassper,3
"1,656","The Ritz-Carlton, Philadelphia",Did not live up to expectations,,"February 29, 2004",3,A TripAdvisor Member,1
"1,656","The Ritz-Carlton, Philadelphia",An excellent hotel,,"February 15, 2004",36,wtmarks,4
"1,656","The Ritz-Carlton, Philadelphia",The old mighty dollar wins out over good customer service.,,"February 3, 2004",1,A TripAdvisor Member,2
"1,656","The Ritz-Carlton, Philadelphia",Was an okay stay,,"June 20, 2005",2,A TripAdvisor Member,3
"1,656","The Ritz-Carlton, Philadelphia",Always lovely!,,"January 5, 2004",1,A TripAdvisor Member,5
"1,656","The Ritz-Carlton, Philadelphia",Better Bring Your Own Towels to The Ritz,,"February 23, 2003",1,A TripAdvisor Member,2
"1,656","The Ritz-Carlton, Philadelphia",Disappointing,,"June 14, 2005",1,Movieman,2
"1,656","The Ritz-Carlton, Philadelphia",Five Star Experience,,"September 26, 2005",3,A TripAdvisor Member,5
"1,656","The Ritz-Carlton, Philadelphia",Rang in 2004 in style at the Ritz,,"January 4, 2004",7,esposch,5
"1,656","The Ritz-Carlton, Philadelphia",The Ritz was the Ritz!!,,"September 17, 2002",1,A TripAdvisor Member,5
"1,656","The Ritz-Carlton, Philadelphia","great location, great building, excellent service.....5 stars all the way","Checked in on a Friday and stayed until Sunday. Check in was a little crowded but very smooth and they greeted us with hot towels at the front desk. Building is gorgous, all marble lobby. Great for drinks after dinner. Room was a little small...","March 31, 2006",3,bonviant,5
"1,656","The Ritz-Carlton, Philadelphia",This Hotel Can't Be Part of the Ritz-Carlton Chain!,,"May 25, 2005",1,A TripAdvisor Member,1
"1,656","The Ritz-Carlton, Philadelphia",Just okay,,"March 20, 2005",187,Ryan.W,3
"1,656","The Ritz-Carlton, Philadelphia",Loved the Ritz,,"September 4, 2005",4,Andrea C,4
"1,656","The Ritz-Carlton, Philadelphia",Unique Experience,,"November 5, 2003",130,RobynPringTravel,4
"1,656","The Ritz-Carlton, Philadelphia",Very Pleased with Ritz-Carlton in Phila,I stayed at the Ritz-Carlton in December 2005 for one night and was very pleased with all aspects of the hotel. The rooms were clean and in good condition. The staff was very helpful and friendly. We dined in The Grill and thought the meal...,"January 7, 2006",112,dburkett,5
"1,656","The Ritz-Carlton, Philadelphia","Clean, comfortable, and convenient",,"May 22, 2005",17,A TripAdvisor Member,5
"1,656","The Ritz-Carlton, Philadelphia",almost just right,,"March 15, 2005",55,adverb,4
"1,656","The Ritz-Carlton, Philadelphia",Unsettling,"We got a free stay to go visit this hotel again because the last time we stayed there were so many problems, I can't even begin to list them...mostly housekeeping & customer service issues.
We went back for our free stay, and things seemed to...","December 21, 2005",96,jennamack,1
"1,656","The Ritz-Carlton, Philadelphia","Overall, a nice stay",,"August 21, 2005",4,Elires,4
"1,656","The Ritz-Carlton, Philadelphia",Overrated,,"July 25, 2003",5,KamPA07,1
"1,656","The Ritz-Carlton, Philadelphia",Better than people are saying,"I stayed at the Ritz-Carlton Philadelphia for 2 nights in Dec 2005. This wasn't my first Ritz experience, but my first at this property. Overall no problems. I found the concierge to be extremely helpful renting me a car and having it ready for me...","January 3, 2006",2,Cartoon_Fish,4
"1,656","The Ritz-Carlton, Philadelphia",Disgrace to the Ritz name,,"May 22, 2005",5,vloom,1
"1,656","The Ritz-Carlton, Philadelphia",Nice one night stay.,,"February 28, 2005",21,RoxT,4
"1,656","The Ritz-Carlton, Philadelphia",Low class hotel for a high class price,"I agree with one reader that this was the worst Ritz Carlton that I ever stayed at.
First there was no toilet paper. A staff member brought a couple of rolls several hours after our call, and we graciously tipped her. The internet cable was...","December 18, 2005",2,A TripAdvisor Member,1
"1,656","The Ritz-Carlton, Philadelphia",A grand old hotel,,"June 29, 2005",9,A TripAdvisor Member,4
"1,656","The Ritz-Carlton, Philadelphia",Enjoyable Stay,"Friendly and professional staff. The lobby is tremendous when dressed up for Christmas. Central location for business and for the theatre. Some quirks included burned out a lightbulb, a broken remote control, and a bizzare configuration of two small uncomfortable chairs instead of a couch...","January 1, 2006",29,Ravenduffer,4
"1,656","The Ritz-Carlton, Philadelphia",An exceptional hotel,,"August 25, 2004",93,Judy52,5
"1,656","The Ritz-Carlton, Philadelphia",Okay other than service,My impression from the Ritz was immediately tainted from my first experience at the hotel. I arrived at nearly 1am due to flight delays - so I was already a bit put out. When I arrived nobody was at the front desk - I was...,"November 23, 2005",6,JDH1998,3
"1,656","The Ritz-Carlton, Philadelphia",Honestly... an enjoyable stay,,"June 23, 2005",91,Love2Escape,4
"1,656","The Ritz-Carlton, Philadelphia",They call this a Ritz?,"I have stayed at several Ritz Carlton hotels and have been delighted, the Ritz in Philadelphia, however, seems more like a 2 star hotel.
The ""Superior"" room we booked was cramped and had no character. The marble bath was the only saving grace. Two of...","December 28, 2005",6,Grouchah,1
"1,656","The Ritz-Carlton, Philadelphia","Nice, but missing something",,"July 28, 2004",49,wise2374,3
"1,656","The Ritz-Carlton, Philadelphia",Gives the Ritz Carlton a bad name,,"October 3, 2005",1,A TripAdvisor Member,1
"1,656","The Ritz-Carlton, Philadelphia",Way Overrated!!,"I am a native Philadelphian and I have stayed at several Ritz Carltons and this one is a huge dissapointment. The rooms are average and the service is average. Stay at the Courtyard Marriott that is also next to City Hall, it is a much...","June 8, 2006",48,librarianofbabel,3
"1,656","The Ritz-Carlton, Philadelphia",Top Notch,,"September 26, 2005",1,islandsgirl,5
"1,656","The Ritz-Carlton, Philadelphia","Nice stay, friendly people","I spent a night with some friends for a much needed moms night out. The room was spacious, well appointed, clean, and the bathrooms were very nice. I loved the tub and marble shower. All of the staff that we encountered were very friendly. Our...","June 1, 2006",36,missphilly,4
"1,656","The Ritz-Carlton, Philadelphia",Worth the Splurge,"My wife and I were guests at the Ritz-Carlton Philadelphia for four nights last week. Overall, we had a great experience and will recommend this property to friends.
You cannot beat the location of the Ritz. Across from City Hall and within two blocks of...","July 1, 2006",19,Critical_But_Fair,5
"1,656","The Ritz-Carlton, Philadelphia",Very nice overall with two complaints,"This is a very nice downtown hotel - staff is well trained and accomidating. Location is great and rooms are first class. Complaints: $102 per day valet parking charge was a surprise on our bill, the food quality in ""The Grill"" resturant was poor -...","April 21, 2006",143,Tom2002a,4
"1,656","The Ritz-Carlton, Philadelphia",still good but not fabulous,"I love the Ritz Carlton in general. I have stayed at this hotel several times. Last week, Our room was very nice and spacious. The main problem was the water pressure in the shower. I felt that I was in a flat in England without...","June 27, 2006",3,tarraho7,4
"1,656","The Ritz-Carlton, Philadelphia","slogans, no service","Hotel was nicely appointed and looks great. However, staff training is obviously missing the boat. Every employee knew how to say, ""I will endevour to make your stay more pleasant, mr. x"", but didn't know what else to do or say. Just mouthing sentences stolen...","April 14, 2006",7,A TripAdvisor Member,2
"1,656","The Ritz-Carlton, Philadelphia",Enjoyed my stay immensely! Only complaint is the water temperature,"I was there for a meeting and staying at the Ritz was the only highlight of my trip.
After a horrible plane ride over, I was in a bad mood by the time I arrived around 10:30 PM. I was greeted by the most friendly,...","June 22, 2006",106,Rebecca Z,4
"1,656","The Ritz-Carlton, Philadelphia",good hotel but bring ear muffs!,Stayed a week on business. Staff uniformily friendly and professional. Bedroom large and well equipped with excellent bathroom. Facilities in room very good but noise proofing was awful and from 16th floor I was disturbed every night and early morning by external noise. But for...,"April 7, 2006",1,A TripAdvisor Member,4
"1,656","The Ritz-Carlton, Philadelphia",Despairingly awful...,"This is quite possibly the worst hotel I have ever stayed in. It's a beautiful old building, but there the positives finish. The service is chaotic at best, the rooms are dirty, dark, noisy and small (our 'suite' was tiny and virtually in a lift...","June 18, 2006",4,NJD1_7,1
"1,656","The Ritz-Carlton, Philadelphia",First Class Across the Board,"We stayed at the Philly Ritz during Memorial Day weekend for my wife's birthday. The hotel's location is perfect...close to everything you'll want to do in the City. The staff is friendly and helpful, the building itself is interesting and well maintained, and the room...","June 9, 2006",37,jrnyman6,5
"1,656","The Ritz-Carlton, Philadelphia",Fabulous hotel-first rate staff!,"This is our 4th stay at this hotel. We LOVE it.
The best staff of any 4 or 5 star hotel I have stayed at anywhere.
From the front desk (Brian) to the concierge on club level (Mimoza and Scott) they all treated us as...","December 1, 2006",79,GreatLife,5
"1,656","The Ritz-Carlton, Philadelphia",Nice but not your usual Ritz,"I stayed here one Friday night for business. I arrived at 11pm, and there was an extremely loud party in the very large lobby. I had to yell to communicate with the front desk. I had a king room. While the room was nicely appointed,...","November 14, 2006",68,tsl1965,4
"1,656","The Ritz-Carlton, Philadelphia",At least 2 stars inferior to the local Four Seasons,"I've stayed here and at the four seasons in philly and there is simply no comparison.
Arrive in the evening at 4 seasons and several doormen greet you. Ritz-Carlton you might as well not exist.
This place is extremely understaffed and the people who staff...","July 16, 2007",1,4starrynight,2
"1,656","The Ritz-Carlton, Philadelphia",Fantastic Choice.,"My other half and I escaped to Philadelphia for our shared birthday in September, 2007... choosing the Ritz-Carlton was the best thing we could have done! I did notify the reservation agent that it was a shared birthday trip -- and the hotel staff members...","September 16, 2007",1,singularDC,5
"1,656","The Ritz-Carlton, Philadelphia",Awful experience,"An extremely high level of street noise during the day and throughout the night; Visible black mold on the window treatment in the shower; The water temperature in the shower was very inconsistent, altering between scalding hot and freezing cold; The room size was very,...","October 24, 2006",61,TripMurray,1
"1,656","The Ritz-Carlton, Philadelphia",Phantastic in Philly,"This is a beautiful property right on the square of City Hall within walking distance to many Philadephia attractions. Our stay was great- comforatable beds, great bathrooms with big soaking tub and marble shower. I mainly want to comment on the ""club level"" service. If...","March 18, 2007",232,tropicalfan,4
"1,656","The Ritz-Carlton, Philadelphia",My first Ritz-Carlton visit,"Our delegation was housed at the Ritz-Carlton for the National Education Association meeting held in Philadelphia, July 1-5, 2007.
Because of the conference, the rates were reasonable for this upscale hotel, but still quite high for someone who has never stayed at a hotel for...","July 7, 2007",41,Kevin H,4
"1,656","The Ritz-Carlton, Philadelphia",A Stunner,"My fiance and I think the rotunda lobby of this hotel is breathtaking. We enjoy stopping in for drinks and a snack under the dome whenever we visit Philly. The soaring columns and money-green couches are imposing, but the hospitality of the staff and comforting...","February 4, 2007",2,newyorkshireterrier,5
"1,656","The Ritz-Carlton, Philadelphia",Couldn't ask for anything more,"Stayed in June 2007. Perfect location for shopping, dining, theater. The hotel was everything you'd hope for in a Ritz Carlton, down to the chocolate buffet in the Pantheon-esque lobby. Only glitch on check in was that they had no king size beds left, as...","August 29, 2007",112,Jeffrey T,5
"1,656","The Ritz-Carlton, Philadelphia",Not Worth the Price!,"Booked online for the Art of Romance package which was to include breakfast in bed,roses,champagne and chocalate covered strawberries. Was originally booked a standard room, no package deal. Had to call 4 times and they still didn't get it right. Our room wasn't ready when...","October 8, 2006",1,717MaryBeth,1
"1,656","The Ritz-Carlton, Philadelphia",Just not worth it,Our trip was progressing smoothly until we arrived at the front door of the Ritz Carlton where no one offered to help us with our bags and no one offered to open the two sets of entrance doors into the lobby. Not the top notch...,"March 17, 2007",1,dream_travel_live,2
"1,656","The Ritz-Carlton, Philadelphia",new years eve,"The Hotel itself is fabulous. Though for the New Years Eve celebration & the price you pay it's cheesey! Acoustics are terrible along with seating, plus crowd number should be limited.
Not to mention it's very possible to crash the party with just a liitle...","March 23, 2008",43,expectanttraveler,3
"1,656","The Ritz-Carlton, Philadelphia",Pure Luxury!,"We enjoyed a 5 day/ 4 night stay at The Ritz Carlton. This hotel is absolutely gorgeous and has a great location---with walking distance to all the major sites. I highly recommend this luxurious hotel.
We were immediatly greeted with smiles and welcomes as we...","June 27, 2007",6,tillthenexttrip,5
"1,656","The Ritz-Carlton, Philadelphia",OK- But not a special experience,"I have recently stayed at the Philadelphia Ritz on two separate occasions for business. The experience was fine both times but definitely not anything extra special like you might expect at a Ritz.
On the positive side:
1) I was able to check in early...","January 2, 2007",9,overnighttraveller,3
"1,656","The Ritz-Carlton, Philadelphia",Good but not great,"I love to stay at Ritz Hotels for the sheer pampering and near-perfection. This one didn't quite measure up, even though it was still above average. No pool, no shops whatsoever. Our room was tiny, probably because we were with a professional meeting. A big...","November 6, 2007",73,Forsyth,4
"1,656","The Ritz-Carlton, Philadelphia","Great Location, Great Hotel","This Hotel and its staff is truly one of the better of the Ritz chain.
My wife commented that she thought we were the first guests in the room, I let her belive this. The room was roomy, extra clean, tasteful and well laid out....","August 19, 2007",2,grandisle,5
"1,656","The Ritz-Carlton, Philadelphia",Great stay!,"Had a great stay at the Ritz Carlton. The staff was very attentive and the conceirge was excellent and even got my same day reservations at Le Bec Fin for an 8pm dinner! The room was spacious, bath was great, etc. All in all a...","July 29, 2006",76,MooneyPilot,5
"1,656","The Ritz-Carlton, Philadelphia",incredible weekend stay at the Ritz!,"This stay was a one night only trip with my significant other and it was absolutely wonderful. we got the club exclusive package (total to 523.00 with taxes) and couldn't have ask for a better time. The service was great, and we enjoyed all drinks...","March 6, 2007",1,kspille1,5
"1,656","The Ritz-Carlton, Philadelphia",Terrible Experience - as if the whole staff was novices!,Stayed their for a training class for a few nights. The experience was bad right off the bat when we pulled up at the hotel and the valet or doorman was no where to be found. We waited a moment and then I went inside...,"March 19, 2008",273,Manny S,2
"1,656","The Ritz-Carlton, Philadelphia",a beautiful hotel,"I thoroughly enjoyed staying at the Ritz-Carlton. I was in Philadelphia on business and loved coming back to the room after a busy day of meetings. The room was quiet, immaculately clean, and had a great view of City Hall. Service was excellent, and the...","June 18, 2007",13,mdfoodie1,5
"1,656","The Ritz-Carlton, Philadelphia",Two ghastly experiences,"Last February we stayed at the Ritz-Carlton for our anniversary. We paid top dollar, and were given a room that was large but had practically no furniture and was next to the elevator. We asked to change but couldn't because the hotel was full. When...","December 22, 2006",44,PhDTigress,2
"1,656","The Ritz-Carlton, Philadelphia",A Home Away From Home,"My wife and I have been guests at the Ritz for about 2 years now. We stay at this ""home-away from home"" 2 days per month. This hotel is the friendliest place I ever stayed. The service personnel are some of the finest ladies and...","October 30, 2007",1,zimwow,5
"1,656","The Ritz-Carlton, Philadelphia",Love in Philly,"Excellent service. Very friendly staff. Pure Luxuty. My first time in Philly but the stay was so wonderful that it felt like a home away from home.
Beautiful hotel....would recommend it anyday.","August 16, 2007",1,hanglolu,5
"1,656","The Ritz-Carlton, Philadelphia",extremely well done,"I was very impressed with this property. The facilities were very nice, and the service was superb.
The property is across the street from city hall, in a beautiful old building. The rotunda in the lobby is beautiful and the lobby bar appeared to be...","February 26, 2007",58,awdub,5
"1,656","The Ritz-Carlton, Philadelphia",Oh My God The Lobby,Located in the center of an old bank building this lobby is over the top. We enjoyed tea upon arrival and cocktails in the evening in the wonderful setting.,"March 13, 2008",1,hrscale,5
"1,656","The Ritz-Carlton, Philadelphia",Rooms did not feel like a Ritz.,My husband and I stayed at the Ritz using a gift cetificate we recieved for our wedding. We entered the Ritz and thought Wow this place is beautiful. Check in was fine and we proceeded to our room. The room was nothing special. It was...,"April 2, 2007",4,majan,3
"1,656","The Ritz-Carlton, Philadelphia",One of Philadelphia's Finest,"Ritz-Carlton has once again exceeded our expectations, with their truly outstanding Ritz-Carlton Philadelphia property.
Contrary to several reviews on this site, we were pleasantly surprised to see that Ritz-Carlton was holding true to their reputation as one of the world's finest hotel companies. The Philadelphia...","December 11, 2006",32,ocGlobetraveler,5
"1,656","The Ritz-Carlton, Philadelphia",Awful Management,"Part of a Wedding at the Hotel over the weekend. The hotel is gorgeous to look at from the outside and inside thats were the good ends.
I found the staff rude and pretentious especially the management. The club level was small and the staff...","October 4, 2007",162,mikegol,1
"1,656","The Ritz-Carlton, Philadelphia",The best of Philly...,I planned a weekend getaway for my girlfriends birthday. Normally the Ritz would be out of my price range but my girlfriends company gets an almost 50% discount which actually brought the price down to below that of the Hyatt at Penns Landing. I am...,"July 22, 2007",14,Brooklynmc,5
"1,656","The Ritz-Carlton, Philadelphia","Nice, but not special","Stayed for one night during a business trip in late February. As should be expected at a very expensive luxury hotel, the service was prompt and professional. At check-in, I was quickly upgraded to a suite without asking. The suite was spotless and well appointed....","February 26, 2007",15,MemphisMojoTraveler,4
"1,656","The Ritz-Carlton, Philadelphia",Great Stay,Wonderful hotel lovely bathroom lovely comfy bed and a very welcoming staff. Only complaint lobby being redone so not much of one to speak of. Spa was very nice also. Cant wait to return!,"March 8, 2008",62,michael l,4
"1,656","The Ritz-Carlton, Philadelphia",Great hotel - amazing architecture - relaxing rooms.,Received a free night at a Ritz Carlton and the only location available was the Philly location. We were a little apprehensive at first because the mix of reviews but were very pleasantly surprised. Arrived EARLY and was granted checking (Around 11:45am) Valet parking was...,"December 6, 2006",47,SO T,4
"1,656","The Ritz-Carlton, Philadelphia",Loved It!,"Was here for a couple nights on business and thoroughly enjoyed my stay. From the rooms to the service to the general ambiance, the Ritz Philly is a class act. I'll definitely stay here again.
I especially liked the location, in the middle of it...","September 25, 2007",6,ipolani,5
"1,656","The Ritz-Carlton, Philadelphia",We loved it,"We had stayed here once before and had a similar experience: incredibly comfortable bed, clean, clean, clean, quiet, and a heart-stopping view of City Hall directly across the street. Not to mention the adorable ""fireplace"" on the wide screen tv that greets you if you...","March 2, 2008",8,ancynay,4
"1,656","The Ritz-Carlton, Philadelphia","Great hotel, mediocre dinner","My husband and I spent a night at the Ritz-Carlton Philadelphia because he had a business meeting in the area. We found the hotel to be excellent. All staffers were friendly, from the bell hops to the desk clerks, to housekeeping and room service. Everyone...","February 7, 2008",5,triciaanne,4
"1,656","The Ritz-Carlton, Philadelphia",Top notch hotel in architectural gem,"This is a beautiful building made entirely of marble - there is no concrete in the foundation. The lobby and bar are stunning with huge vaulted ceilings. Service was exceptional, from the moment we walked in the door, we were greeted by name, whisked up...","September 16, 2007",29,Kikik1234,5
"1,656","The Ritz-Carlton, Philadelphia",depressing and disappointing,It certainly was not a normal Ritz experience.At check in there was no greeting but a 5 minute delay as the clerk stumbled through the process.I should have known something was up when he went to the back and then came out with the keys....,"January 22, 2008",2,winnie59,1
"1,656","The Ritz-Carlton, Philadelphia",Ritz Feeling the Pinch?,"What a disappointment - I have stayed at this hotel before, but you can really 'see' and 'feel' the cutbacks and this is not the only Ritz Carlton I can say this about in the past 3 months.
The amenities in the room have really...","December 14, 2008",21,rosekond,2
"1,656","The Ritz-Carlton, Philadelphia",The Bogart Entertainment and Management Group,"Our company had a delighted stay , your service and staff are great. yours truly, [--]","December 9, 2007",1,stardom07,5
"1,656","The Ritz-Carlton, Philadelphia","different then it was,NOT BETTER","i used to stay here for a weekend approximately every sixty days. Due to familty and business hectic lifestyle we were not here since March of 2007, BIG changes. The Grill is close, no big deal. Food wasn't good at the GRILLThe vault is closed....","September 29, 2008",42,nepaboater,3
"1,656","The Ritz-Carlton, Philadelphia",Not what I'd expect from a Ritz-Carlton,"Is the financial downturn hitting here too?
First time staying at this property. Much of the service was very good, but lots of little details seemed to suggest the famed premium brand is slipping. A few examples:
Room safe was not in operating condition; could't...","November 19, 2008",62,bruexpat,3
"1,656","The Ritz-Carlton, Philadelphia",Excellent stay at the Rtiz,Stayed at the hotel for two days in what I think was a deluxe king. This room was a an upgrade from the normal king and it offered a little more room--I would reccomend getting/asking for this upgrade as the room provided ample room to...,"December 3, 2007",7,captainstuubs,5
"1,656","The Ritz-Carlton, Philadelphia",Magnificent! Looks like a historical monument!,This hotel is probably among the top hotels I've stayed at for business purposes. It is literally steps from Philadelphia's City Hall and right in the middle of the shopping district (be sure to check out Chestnut St. and Walnut St). There were also plenty...,"September 1, 2008",34,TravelAdvice101,5
"1,656","The Ritz-Carlton, Philadelphia",What treatment,"I only stayed for one night, my boyfriend was doing a business meeting and his company booked us. I learned they just remodeled the lobby and had a grand opening of their new restaurant (we didn't eat there). Let me just say the hotel was...","May 31, 2008",15,smiley2269,5
"1,656","The Ritz-Carlton, Philadelphia",We had a Ritz experience,We typically stay at the 4 Seasons when we are in Philly. We heard that the Ritz had a new restaurant and changed the lobby so we gave it a try. We were impressed to say the least. The lobby is simply stunning. Huge marble...,"November 18, 2008",6,govgilly,5
"1,656","The Ritz-Carlton, Philadelphia",Loved the Ritz,"My husband and I just returned from our stay on Thanksgiving night. He's from Philly and his 49th birthday fell on Thanksgiving. We spent the day with relatives and arrived at the hotel late Thanksgiving night. The staff was very friendly and upbeat, which is...","November 24, 2007",13,SocialButterflyJag,5
"1,656","The Ritz-Carlton, Philadelphia",Disapointed in the Ritz in Philly,"My husband and I took the kids to the Ritz for Memorial Day weekend. Everything went wrong. We had rented a suite, thinking it would be easier to sleep with the kids this way. The second room wouldn't open up with our key. (It was...","August 6, 2008",9,BeccaGrim,2
"1,656","The Ritz-Carlton, Philadelphia",Where's the Ritz?,"Stayed at the Ritz twice during last year for a total of 3 nights. The hotel is beautiful outside and the lobby is very grand and ritzy, but when proceeding to your room don't lose count of the carpet stains and worn out walls. Our...","May 31, 2008",9,EnigmaWmn,2
"1,656","The Ritz-Carlton, Philadelphia","Love the Ritz, not sure if this is Ritz-quality","The location of the Ritz-Philadelphia is right in the heart of the city. It is within walking distance to the Terminal Market, and various restaurant and shops nearby. Outside, the property makes quite the statement with its roman columns. Kind of funny, but behind the...","October 21, 2008",27,JMB2003,4
"1,656","The Ritz-Carlton, Philadelphia",Weekend In Philly,"We stayed at the Ritz for one night after dropping our daughter off with her grandparents, so it was a nice getaway evening.
The hotel is beautiful with a very chic lobby, bar, restaurant combination. The staff were courteous, friendly and helpful. We paid a...","July 4, 2008",88,JMB2U,5
"1,656","The Ritz-Carlton, Philadelphia",We felt out of place with our family,"The twins and I accompanied my husband on a business trip to Philadelphia in September August 2008. He was staying at the Ritz Carlton so we figured we’d hit the historical attractions nearby while he was in meetings.
The Ritz Carlton is NOT a family...","July 4, 2009",36,letstravelwithtwins,3
"1,656","The Ritz-Carlton, Philadelphia","enjoyed my stay overall, a couple of areas could be improved","I recently stayed at this hotel for one night. I was attending a business meeting that took place at the hotel. The service was superb. Everyone was prompt, helpful, and truly did try to anticipate my needs. The gym (open 24 hours) was small, but...","April 19, 2008",593,giulietta429,4
"1,656","The Ritz-Carlton, Philadelphia",Infected Sauna - Stay Away,"My boyfriend surprised me with a wonderful anniversary present and took me on road trip to Philadelphia. He wanted to treat us to massages, but we had little time to spare before we had to set out for the night. So we went to the...","October 17, 2008",3,latuarosa,1
"1,656","The Ritz-Carlton, Philadelphia",Ritz in Philly - Just OK,"Overall we had a fairly pleasant stay at this Ritz. The lobby of this hotel is beautiful. The rooms are very nice. As for service, it is so so. The bellman are a little inattentive...sometimes they are too busy talking amongst themselves to help out...","July 2, 2008",4,happyhope,4
"1,656","The Ritz-Carlton, Philadelphia",Roach Droppngs on Desk - & that was the 2nd room,"This hotel should not be in the Ritz Carlton system. I have stayed in Ritz properties all over the world and this is the worst I have ever seen. The rooms are small and poorly furnished. The carpets are cheap and worn, the furniture is...","May 14, 2009",16,TexasCPA,1
"1,656","The Ritz-Carlton, Philadelphia",Avoid this hotel!,We were attending a wedding in the hotel so we thought it would be great to stay there and try a Ritz since we had never stayed at this luxury chain before. We usually stay at a Marriott or Westin which are about as upscale...,"June 29, 2009",5,JGEGAGKG,2
"1,656","The Ritz-Carlton, Philadelphia",Always a pleasure!,"When I think of Philadelphia - Always The Ritz Carlton comes to mind. Great property, location and overall nice experience.
Greeted at the door by the staff and never do you not receive an acknowledgement while in the hotel.
This was a winter weekend getaway...","January 19, 2009",1,NJBC23,5
"1,656","The Ritz-Carlton, Philadelphia","Bad impression, haughty, uninformed or absent staff. Will not return.","First, great location and beautiful building. Staff assistance at the curb was prompt, but there was no doorman. The lobby is an architectural gem with odd nouveau riche decor. Young man at the check in desk was clearly inexperienced, unaccomodating and was raised to be...","March 4, 2009",5,freqtravlr7,2
"1,656","The Ritz-Carlton, Philadelphia",Nice hotel in heart of downtown,"Stayed here for 4 nights for business meeting. Staff very attentive, room staff very efficient and friendly. Very deep shower that requires you to enter the shower to turn on the ""cold"" water, jump back until water gets hot, then have to reach through hot...","April 16, 2008",122,Linda M,4
"1,656","The Ritz-Carlton, Philadelphia",Solid Experience at the Philly Ritz,"I recently stayed for a Business Trip. Location was great, room attractive and very clean, and the staff was very helpful. The only negative was a non-working plug which I used to charge my cell and computer overnight - and found out early AM that...","April 2, 2009",4,friar89,4
"1,656","The Ritz-Carlton, Philadelphia",Not Perfect but a Good Value,"Our family of four just spent a 3 day weekend in Philadelphia and stayed at the Ritz. We had a good visit and thought that the hotel was very nice for the price ($180/night). It's not on the same level as resort-type Ritz Carltons, but...","June 15, 2009",541,Jeff K,4
"1,656","The Ritz-Carlton, Philadelphia",Classic Disappointment,"The Ritz Carlton by name makes you think classic elegance, superior service, ammenities, etc. Unfortunatly, the Ritz in Philly is a classic disaster. The historic bank building that houses the fabulous lobby is about all that meets the epectations of this and probably many other...","January 1, 2009",5,onlythebest13,2
"1,656","The Ritz-Carlton, Philadelphia",More like a Ritz this time!,"Back in late September the best I could offer was a modest review. This time, I knew I was at a Ritz Carlton. Although not perfect, great progress has been made since my last visit.
Pros:
Check-in was flawless and I was addressed by name...","March 3, 2009",61,china4me,5
